Process Name	Seconds(ms)	CPU(%)	Memory(MB)
GeneticCars	32903000	1.651847	245.2
GeneticCars	32904000	0.7621806	245.2
GeneticCars	32905000	1.145269	245.2
GeneticCars	32906000	0.3815063	245.2
GeneticCars	32907000	1.649444	245.2
GeneticCars	32908000	0.8868191	245.2
GeneticCars	32909000	0.8897077	245.2
GeneticCars	32910000	1.018018	245.2
GeneticCars	32911000	0.8898959	245.2
GeneticCars	32912000	0.8916313	245.2
GeneticCars	32913000	1.527022	245.2
GeneticCars	32914000	1.271878	245.2
GeneticCars	32915000	0.3811859	245.2
GeneticCars	32916000	1.52852	245.2
GeneticCars	32917000	0.3811878	245.2
GeneticCars	32918000	2.034115	245.2
GeneticCars	32919000	2.798158	245.2
GeneticCars	32920000	1.52693	245.2
GeneticCars	32921000	1.780606	245.2
GeneticCars	32922000	1.144318	245.2
GeneticCars	32923000	1.653812	245.2
GeneticCars	32924000	0.6357185	245.2
GeneticCars	32925000	0.5079903	245.2
GeneticCars	32926000	0.2547528	245.2
GeneticCars	32927000	0.762023	245.2
GeneticCars	32928000	0.509009	245.2
GeneticCars	32929000	1.774594	245.2
GeneticCars	32930000	0.5080158	245.2
GeneticCars	32931000	0.7620165	245.2
GeneticCars	32932000	0.5083615	245.2
GeneticCars	32933000	0.6356421	245.2
GeneticCars	32934000	0.8903036	245.2
GeneticCars	32935000	2.036536	245.2
GeneticCars	32936000	0.3813839	245.2
GeneticCars	32937000	0.7627903	245.2
GeneticCars	32938000	0.7631292	245.2
GeneticCars	32939000	0.5080128	245.2
GeneticCars	32940000	3.308557	245.2
GeneticCars	32941000	2.286072	245.2
GeneticCars	32942000	0.5090083	245.2
GeneticCars	32943000	0.6356841	245.2
GeneticCars	32944000	0.6356353	245.2
GeneticCars	32945000	2.034803	245.2
GeneticCars	32946000	0.8902867	245.2
GeneticCars	32947000	1.144495	245.2
GeneticCars	32948000	1.780779	245.2
GeneticCars	32949000	0.508006	245.2
GeneticCars	32950000	0.7620818	245.2
GeneticCars	32951000	0.5085118	245.2
GeneticCars	32952000	2.03206	245.2
GeneticCars	32953000	1.14089	245.2
GeneticCars	32954000	2.672284	245.2
GeneticCars	32955000	1.144149	245.2
GeneticCars	32956000	1.14527	245.2
GeneticCars	32957000	1.399775	245.2
GeneticCars	32958000	0.6361453	245.2
GeneticCars	32959000	3.303445	245.2
GeneticCars	32960000	0.7635825	245.2
GeneticCars	32961000	1.906921	245.19
GeneticCars	32962000	0.3813856	245.19
GeneticCars	32963000	1.01603	245.19
GeneticCars	32964000	1.017425	245.19
GeneticCars	32965000	1.521277	245.19
GeneticCars	32966000	1.781519	245.19
GeneticCars	32967000	1.016032	245.19
GeneticCars	32968000	0.5090067	245.19
GeneticCars	32969000	1.143353	245.19
GeneticCars	32970000	0.762378	245.19
GeneticCars	32971000	2.032061	245.19
GeneticCars	32972000	0.5090089	245.19
GeneticCars	32973000	1.398048	245.19
GeneticCars	32974000	2.036034	245.19
GeneticCars	32975000	1.014062	245.19
GeneticCars	32976000	3.176834	245.19
GeneticCars	32977000	0.8881576	245.19
GeneticCars	32978000	0.2542558	245.19
GeneticCars	32979000	1.142801	245.19
GeneticCars	32980000	0.7627808	245.19
GeneticCars	32981000	0.6346225	245.19
GeneticCars	32982000	0.3817705	245.19
GeneticCars	32983000	0.2542557	245.19
GeneticCars	32984000	0.6363683	245.19
GeneticCars	32985000	0.3813377	245.19
GeneticCars	32986000	1.398408	245.19
GeneticCars	32987000	1.144152	245.19
GeneticCars	32988000	0.6365688	245.19
GeneticCars	32989000	0.254291	245.19
GeneticCars	32990000	2.286928	245.19
GeneticCars	32991000	1.525535	245.19
GeneticCars	32992000	1.90692	245.19
GeneticCars	32993000	0.6360061	245.19
GeneticCars	32994000	1.781492	245.19
GeneticCars	32995000	2.543625	245.19
GeneticCars	32996000	0.5089309	245.19
GeneticCars	32997000	0.5090091	245.19
GeneticCars	32998000	0.7634473	245.19
GeneticCars	32999000	0.5085111	245.19
GeneticCars	33000000	0.1270611	245.19
GeneticCars	33001000	1.649441	245.19
GeneticCars	33002000	1.650131	245.19
GeneticCars	33003000	0.2542558	245.19
GeneticCars	33004000	2.158068	245.19
GeneticCars	33005000	2.921092	245.19
GeneticCars	33006000	2.291737	245.19
GeneticCars	33007000	0.3810118	245.19
GeneticCars	33008000	1.01702	245.19
GeneticCars	33009000	1.524764	245.19
GeneticCars	33010000	0.8902745	245.19
GeneticCars	33011000	0.6356636	245.19
GeneticCars	33012000	0.5080923	245.19
GeneticCars	33013000	0.3815675	245.19
GeneticCars	33014000	0.7637599	245.19
GeneticCars	33015000	0.8899141	245.19
GeneticCars	33016000	1.654279	245.19
GeneticCars	33017000	1.145552	245.19
GeneticCars	33018000	0.3818842	245.19
GeneticCars	33019000	1.906962	245.19
GeneticCars	33020000	0.3821305	245.19
GeneticCars	33021000	1.398301	245.19
GeneticCars	33022000	1.017024	245.19
GeneticCars	33023000	0.8886247	245.19
GeneticCars	33024000	1.017025	245.19
GeneticCars	33025000	0.6344003	245.19
GeneticCars	33026000	1.78064	245.19
GeneticCars	33027000	1.904265	245.19
GeneticCars	33028000	1.017024	245.19
GeneticCars	33029000	2.032783	245.28
GeneticCars	33030000	5.471815	245.28
GeneticCars	33031000	1.778053	245.28
GeneticCars	33032000	2.541087	245.28
GeneticCars	33033000	3.560488	245.28
GeneticCars	33034000	0.7624872	245.28
GeneticCars	33035000	0.8898959	245.28
GeneticCars	33036000	2.161516	245.28
GeneticCars	33037000	0.2541473	245.28
GeneticCars	33038000	0.5085109	244.63
GeneticCars	33039000	0.2542856	244.63
GeneticCars	33040000	2.421709	245.21
GeneticCars	33041000	0.6353201	245.21
GeneticCars	33042000	1.911052	245.21
GeneticCars	33043000	1.908802	245.21
GeneticCars	33044000	0.6359259	245.21
GeneticCars	33045000	2.415448	245.21
GeneticCars	33046000	1.399081	245.21
GeneticCars	33047000	0.7635024	245.21
GeneticCars	33048000	1.398408	245.21
GeneticCars	33049000	1.018976	245.21
GeneticCars	33050000	1.27128	245.21
GeneticCars	33051000	0.2546305	245.21
GeneticCars	33052000	1.271311	245.21
GeneticCars	33053000	0.7631029	245.21
GeneticCars	33054000	1.775021	245.21
GeneticCars	33055000	0.7622342	245.21
GeneticCars	33056000	1.398517	245.21
GeneticCars	33057000	0.6352119	245.21
GeneticCars	33058000	0.2544219	245.25
GeneticCars	33059000	0.2544017	245.25
GeneticCars	33060000	0.2542741	245.25
GeneticCars	33061000	1.652663	245.25
GeneticCars	33062000	2.035837	245.25
GeneticCars	33063000	1.526216	245.25
GeneticCars	33064000	1.27128	245.25
GeneticCars	33065000	1.778056	245.25
GeneticCars	33066000	2.547535	245.25
GeneticCars	33067000	0.2543836	245.25
GeneticCars	33068000	0.5089976	245.25
GeneticCars	33069000	1.652663	245.25
GeneticCars	33070000	1.272372	245.25
GeneticCars	33071000	0.6361945	245.25
GeneticCars	33072000	0.7629292	245.25
GeneticCars	33073000	1.778914	245.25
GeneticCars	33074000	2.540634	245.25
GeneticCars	33075000	0.8893141	245.25
GeneticCars	33076000	1.781533	245.25
GeneticCars	33077000	2.415431	245.25
GeneticCars	33078000	3.432455	245.25
GeneticCars	33079000	2.669688	245.25
GeneticCars	33080000	0.7620984	245.25
GeneticCars	33081000	1.268701	245.25
GeneticCars	33082000	1.906909	245.25
GeneticCars	33083000	0.7627679	245.25
GeneticCars	33084000	1.65428	245.25
GeneticCars	33085000	1.525535	245.25
GeneticCars	33086000	0.2543253	245.25
GeneticCars	33087000	2.034737	245.25
GeneticCars	33088000	2.162383	245.25
GeneticCars	33089000	2.034046	245.25
GeneticCars	33090000	1.271281	245.25
GeneticCars	33091000	0.254153	245.25
GeneticCars	33092000	0.6362613	245.25
GeneticCars	33093000	1.018364	245.25
GeneticCars	33094000	1.651052	245.25
GeneticCars	33095000	1.907224	245.25
GeneticCars	33096000	0.7636509	245.25
GeneticCars	33097000	2.033409	245.25
GeneticCars	33098000	1.017933	245.25
GeneticCars	33099000	1.398125	245.25
GeneticCars	33100000	0.6361483	245.25
GeneticCars	33101000	0.6352911	245.25
GeneticCars	33102000	1.14527	245.25
GeneticCars	33103000	2.923206	245.25
GeneticCars	33104000	1.651667	245.25
GeneticCars	33105000	0.2536339	245.25
GeneticCars	33106000	1.522558	245.25
GeneticCars	33107000	1.016472	245.25
GeneticCars	33108000	0.1270496	245.25
GeneticCars	33109000	0.5068961	245.25
GeneticCars	33110000	0.7622182	245.25
GeneticCars	33111000	1.011677	245.25
GeneticCars	33112000	0.6357508	245.25
GeneticCars	33113000	3.41932	245.25
GeneticCars	33114000	0.2536556	245.25
GeneticCars	33115000	0.7620236	245.25
GeneticCars	33116000	3.304413	245.25
GeneticCars	33117000	0.2541881	245.25
GeneticCars	33118000	1.017422	245.25
GeneticCars	33119000	1.77459	245.25
GeneticCars	33120000	0.3813204	245.25
GeneticCars	33121000	0.381789	245.25
GeneticCars	33122000	0.8898953	245.25
GeneticCars	33123000	1.270039	245.25
GeneticCars	33124000	1.014049	245.25
GeneticCars	33125000	0.761028	245.25
GeneticCars	33126000	1.398812	245.25
GeneticCars	33127000	0.63502	245.25
GeneticCars	33128000	0.762768	245.25
GeneticCars	33129000	0.508512	245.25
GeneticCars	33130000	1.647836	245.25
GeneticCars	33131000	0.762023	245.25
GeneticCars	33132000	2.28286	245.25
GeneticCars	33133000	2.161019	245.25
GeneticCars	33134000	1.26936	245.25
GeneticCars	33135000	0.6350197	245.25
GeneticCars	33136000	0.1270039	245.25
GeneticCars	33137000	1.015498	245.25
GeneticCars	33138000	0.8893223	245.25
GeneticCars	33139000	3.172608	245.25
GeneticCars	33140000	1.525536	245.25
GeneticCars	33141000	1.143446	245.25
GeneticCars	33142000	3.432853	245.25
GeneticCars	33143000	1.016489	245.25
GeneticCars	33144000	1.652658	245.25
GeneticCars	33145000	0.5068071	245.25
GeneticCars	33146000	1.017017	245.25
GeneticCars	33147000	1.397698	245.25
GeneticCars	33148000	0.8898969	245.25
GeneticCars	33149000	1.141917	245.25
GeneticCars	33150000	2.036035	245.25
GeneticCars	33151000	0.7623462	245.25
GeneticCars	33152000	0.5081975	245.25
GeneticCars	33153000	0.5080385	245.25
GeneticCars	33154000	2.785483	245.25
GeneticCars	33155000	1.397036	245.25
GeneticCars	33156000	0.7623181	245.25
GeneticCars	33157000	0.380683	245.21
GeneticCars	33158000	1.017478	245.21
GeneticCars	33159000	2.159059	245.21
GeneticCars	33160000	0.7630911	245.21
GeneticCars	33161000	0.5080362	245.21
GeneticCars	33162000	1.14415	245.21
GeneticCars	33163000	2.162206	245.21
GeneticCars	33164000	1.270276	245.21
GeneticCars	33165000	0.3810121	245.21
GeneticCars	33166000	0.1271279	245.21
GeneticCars	33167000	0.381384	245.21
GeneticCars	33168000	0.6359844	245.21
GeneticCars	33169000	0.6353947	245.21
GeneticCars	33170000	2.415431	245.21
GeneticCars	33171000	0.2540079	245.21
GeneticCars	33172000	1.017023	245.21
GeneticCars	33173000	0.6356394	245.21
GeneticCars	33174000	0.7622419	245.21
GeneticCars	33175000	0.8881598	245.21
GeneticCars	33176000	1.524047	245.21
GeneticCars	33177000	0.2542562	245.21
GeneticCars	33178000	0.7627675	245.21
GeneticCars	33179000	1.523025	245.21
GeneticCars	33180000	0.2540073	245.21
GeneticCars	33181000	2.918245	245.21
GeneticCars	33182000	2.287006	245.21
GeneticCars	33183000	2.286666	245.21
GeneticCars	33184000	1.017116	245.21
GeneticCars	33185000	3.049487	245.21
GeneticCars	33186000	0.5085119	245.21
GeneticCars	33187000	1.272433	245.21
GeneticCars	33188000	0	245.21
GeneticCars	33189000	0.5077682	245.21
GeneticCars	33190000	1.525536	245.21
GeneticCars	33191000	0.8897508	245.21
GeneticCars	33192000	1.01702	245.21
GeneticCars	33193000	0.6346352	245.21
GeneticCars	33194000	1.778188	245.21
GeneticCars	33195000	1.016387	245.21
GeneticCars	33196000	1.018017	245.21
GeneticCars	33197000	0.3808185	245.21
GeneticCars	33198000	1.525531	245.21
GeneticCars	33199000	0.7627684	245.21
GeneticCars	33200000	2.160741	245.21
GeneticCars	33201000	0.3802699	245.21
GeneticCars	33202000	1.39667	245.21
GeneticCars	33203000	3.685641	245.21
GeneticCars	33204000	1.77824	245.21
GeneticCars	33205000	2.54008	245.21
GeneticCars	33206000	0.5088063	245.21
GeneticCars	33207000	1.27128	245.21
GeneticCars	33208000	1.27128	245.21
GeneticCars	33209000	1.26987	245.21
GeneticCars	33210000	1.779348	245.21
GeneticCars	33211000	0.6355906	245.21
GeneticCars	33212000	1.654278	245.21
GeneticCars	33213000	0.2540079	245.21
GeneticCars	33214000	1.01852	245.21
GeneticCars	33215000	3.172004	245.21
GeneticCars	33216000	1.654279	245.21
GeneticCars	33217000	1.143584	245.21
GeneticCars	33218000	0.7634699	245.21
GeneticCars	33219000	0.7616385	245.21
GeneticCars	33220000	0.762768	245.21
GeneticCars	33221000	0.5085118	245.21
GeneticCars	33222000	0.1272521	245.21
GeneticCars	33223000	0.6356379	245.21
GeneticCars	33224000	0.5085467	245.21
GeneticCars	33225000	0.5082368	245.21
GeneticCars	33226000	0.2540079	245.21
GeneticCars	33227000	0.5072668	245.21
GeneticCars	33228000	0.7627669	245.21
GeneticCars	33229000	1.015039	245.21
GeneticCars	33230000	0.6353438	245.21
GeneticCars	33231000	0.7616212	245.21
GeneticCars	33232000	1.144161	245.21
GeneticCars	33233000	1.778572	245.21
GeneticCars	33234000	0.1270566	245.21
GeneticCars	33235000	1.013067	245.21
GeneticCars	33236000	0.126938	245.21
GeneticCars	33237000	1.39677	245.21
GeneticCars	33238000	0.5087451	245.21
GeneticCars	33239000	0.7627609	245.21
GeneticCars	33240000	1.526646	245.21
GeneticCars	33241000	2.542892	245.21
GeneticCars	33242000	0.6356481	245.21
GeneticCars	33243000	1.271277	245.21
GeneticCars	33244000	0.6356387	245.21
GeneticCars	33245000	0.6349213	245.21
GeneticCars	33246000	0.6356403	245.21
GeneticCars	33247000	0.2543769	245.21
GeneticCars	33248000	1.27128	245.21
GeneticCars	33249000	1.271279	245.21
GeneticCars	33250000	0.7626092	245.21
GeneticCars	33251000	0.3805329	245.21
GeneticCars	33252000	1.525535	245.21
GeneticCars	33253000	1.396321	245.21
GeneticCars	33254000	1.015756	245.21
GeneticCars	33255000	0.381384	245.21
GeneticCars	33256000	0.6359171	245.21
GeneticCars	33257000	0.5080948	245.21
GeneticCars	33258000	0.8898963	245.21
GeneticCars	33259000	1.143036	245.21
GeneticCars	33260000	1.655357	245.21
GeneticCars	33261000	0.7620603	245.21
GeneticCars	33262000	0	245.21
GeneticCars	33263000	0.6362327	245.21
GeneticCars	33264000	0.3813652	245.21
GeneticCars	33265000	0.8898904	245.21
GeneticCars	33266000	0.5085121	245.21
GeneticCars	33267000	0.8881609	245.21
GeneticCars	33268000	0.7642611	245.21
GeneticCars	33269000	0.6350195	245.21
GeneticCars	33270000	0.5087165	245.21
GeneticCars	33271000	1.525531	245.21
GeneticCars	33272000	1.14527	245.21
GeneticCars	33273000	0.3812096	245.21
GeneticCars	33274000	1.906918	245.21
GeneticCars	33275000	2.159435	245.21
GeneticCars	33276000	1.01555	245.21
GeneticCars	33277000	0.8870853	245.21
GeneticCars	33278000	0.6348808	245.21
GeneticCars	33279000	2.032064	245.21
GeneticCars	33280000	3.306983	245.21
GeneticCars	33281000	0.5076085	245.21
GeneticCars	33282000	2.29054	245.21
GeneticCars	33283000	1.016031	245.21
GeneticCars	33284000	0.6348177	245.21
GeneticCars	33285000	0.889888	245.21
GeneticCars	33286000	0.3817568	245.21
GeneticCars	33287000	0.3806392	245.21
GeneticCars	33288000	2.668725	245.21
GeneticCars	33289000	0.2533308	245.21
GeneticCars	33290000	0.8903096	245.21
GeneticCars	33291000	0.8894404	245.21
GeneticCars	33292000	1.272521	245.21
GeneticCars	33293000	0.5086835	245.21
GeneticCars	33294000	0.2546718	245.21
GeneticCars	33295000	0.7620503	245.21
GeneticCars	33296000	2.161288	245.21
GeneticCars	33297000	2.160691	245.21
GeneticCars	33298000	0	245.21
GeneticCars	33299000	1.398408	245.21
GeneticCars	33300000	0.3806405	245.21
GeneticCars	33301000	0.8890276	245.21
GeneticCars	33302000	1.397073	245.21
GeneticCars	33303000	0.7608819	245.21
GeneticCars	33304000	1.017024	245.21
GeneticCars	33305000	2.288304	245.21
GeneticCars	33306000	0.635025	245.21
GeneticCars	33307000	1.270038	245.21
GeneticCars	33308000	1.144153	245.21
GeneticCars	33309000	1.017491	245.21
GeneticCars	33310000	0	245.21
GeneticCars	33311000	1.650912	245.21
GeneticCars	33312000	3.302103	245.21
GeneticCars	33313000	0.7627649	245.21
GeneticCars	33314000	0.7627254	245.21
GeneticCars	33315000	1.651816	245.21
GeneticCars	33316000	0.5085118	245.21
GeneticCars	33317000	0.7631221	245.21
GeneticCars	33318000	1.652664	245.21
GeneticCars	33319000	2.160143	245.21
GeneticCars	33320000	1.272451	245.21
GeneticCars	33321000	0.3817569	245.21
GeneticCars	33322000	0.3810118	245.21
GeneticCars	33323000	0.3810119	245.2
GeneticCars	33324000	0.3807478	245.2
GeneticCars	33325000	1.143035	245.2
GeneticCars	33326000	0.2542553	245.2
GeneticCars	33327000	3.303747	245.2
GeneticCars	33328000	1.144408	245.2
GeneticCars	33329000	1.523255	245.2
GeneticCars	33330000	1.399775	245.2
GeneticCars	33331000	0.3815342	245.2
GeneticCars	33332000	3.561649	245.2
GeneticCars	33333000	0.635236	245.2
GeneticCars	33334000	0.7631807	245.2
GeneticCars	33335000	1.651051	245.2
GeneticCars	33336000	0.8881603	245.2
GeneticCars	33337000	1.906778	245.2
GeneticCars	33338000	1.399671	245.2
GeneticCars	33339000	0.3810176	245.2
GeneticCars	33340000	0.8832707	245.2
GeneticCars	33341000	1.523288	245.2
GeneticCars	33342000	0.8907654	245.2
GeneticCars	33343000	1.016521	245.2
GeneticCars	33344000	1.910732	245.2
GeneticCars	33345000	0.5077558	245.2
GeneticCars	33346000	0.6350194	245.2
GeneticCars	33347000	2.2794	245.2
GeneticCars	33348000	2.161176	245.2
GeneticCars	33349000	1.144923	245.2
GeneticCars	33350000	0.7622758	245.2
GeneticCars	33351000	1.013067	245.2
GeneticCars	33352000	0.5087848	245.2
GeneticCars	33353000	0.8890276	245.2
GeneticCars	33354000	0.8907978	245.2
GeneticCars	33355000	0.635291	245.2
GeneticCars	33356000	1.398717	245.2
GeneticCars	33357000	0.6350198	245.2
GeneticCars	33358000	0.8902972	245.2
GeneticCars	33359000	1.780474	245.2
GeneticCars	33360000	2.161172	245.2
GeneticCars	33361000	0.3811965	245.2
GeneticCars	33362000	1.526121	245.2
GeneticCars	33363000	0.6351754	245.2
GeneticCars	33364000	1.145482	245.2
GeneticCars	33365000	1.271234	245.2
GeneticCars	33366000	0.6359531	245.2
GeneticCars	33367000	0.3810727	245.2
GeneticCars	33368000	0.7630188	245.2
GeneticCars	33369000	0.7621946	245.2
GeneticCars	33370000	1.525982	245.2
GeneticCars	33371000	2.033613	245.2
GeneticCars	33372000	0.6350198	245.2
GeneticCars	33373000	2.031029	245.2
GeneticCars	33374000	1.016328	245.2
GeneticCars	33375000	1.27004	245.2
GeneticCars	33376000	0.762718	245.2
GeneticCars	33377000	0.8891538	245.2
GeneticCars	33378000	0.8898916	245.2
GeneticCars	33379000	2.286065	245.2
GeneticCars	33380000	0.6361784	245.2
GeneticCars	33381000	3.30329	245.2
GeneticCars	33382000	0.8903098	245.2
GeneticCars	33383000	2.033017	245.2
GeneticCars	33384000	0.2545035	245.2
GeneticCars	33385000	0.254007	245.2
GeneticCars	33386000	0.3815418	245.2
GeneticCars	33387000	0.2541312	245.2
GeneticCars	33388000	0.7627528	245.2
GeneticCars	33389000	3.427405	245.2
GeneticCars	33390000	0.6362612	245.2
GeneticCars	33391000	1.397041	245.2
GeneticCars	33392000	1.906846	245.2
GeneticCars	33393000	0.7626173	245.2
GeneticCars	33394000	2.926159	245.2
GeneticCars	33395000	0.6356399	245.2
GeneticCars	33396000	0.5085098	245.2
GeneticCars	33397000	1.778056	245.2
GeneticCars	33398000	0.8881612	245.2
GeneticCars	33399000	0.2538739	245.2
GeneticCars	33400000	1.270498	245.2
GeneticCars	33401000	1.141921	245.2
GeneticCars	33402000	1.271279	245.2
GeneticCars	33403000	0.1268208	245.2
GeneticCars	33404000	0.3811863	245.2
GeneticCars	33405000	0.63502	245.2
GeneticCars	33406000	0.3819442	245.2
GeneticCars	33407000	1.14357	245.2
GeneticCars	33408000	0.5085089	245.2
GeneticCars	33409000	0.3810609	245.2
GeneticCars	33410000	1.144401	245.2
GeneticCars	33411000	0.8890271	245.2
GeneticCars	33412000	0.7634405	245.2
GeneticCars	33413000	1.397044	245.2
GeneticCars	33414000	0.2545642	245.2
GeneticCars	33415000	1.779142	245.2
GeneticCars	33416000	2.034943	245.2
GeneticCars	33417000	1.397045	245.2
GeneticCars	33418000	0.2542373	245.2
GeneticCars	33419000	1.14527	245.2
GeneticCars	33420000	1.017023	245.2
GeneticCars	33421000	1.144681	245.2
GeneticCars	33422000	3.051071	245.2
GeneticCars	33423000	1.015041	245.2
GeneticCars	33424000	0.7590616	245.2
GeneticCars	33425000	1.395681	245.2
GeneticCars	33426000	1.65266	245.2
GeneticCars	33427000	0.1270037	245.2
GeneticCars	33428000	1.90506	245.2
GeneticCars	33429000	1.397042	245.2
GeneticCars	33430000	0.5089731	245.2
GeneticCars	33431000	0.3811882	245.2
GeneticCars	33432000	1.906899	245.2
GeneticCars	33433000	0.8894689	245.2
GeneticCars	33434000	0.7635134	245.2
GeneticCars	33435000	0.7622027	245.2
GeneticCars	33436000	0.3819233	245.2
GeneticCars	33437000	0.6322771	245.2
GeneticCars	33438000	1.017016	245.2
GeneticCars	33439000	0.636197	245.2
GeneticCars	33440000	0	245.2
GeneticCars	33441000	2.160415	245.2
